"GEO_ID","NAME","B25077_001E","B25077_001M",
"Geography","Geographic Area Name","Estimate!!Median value (dollars)","Margin of Error!!Median value (dollars)",
"1400000US17031825302","Census Tract 8253.02; Cook County; Illinois","292100","25470",
"1400000US17031825303","Census Tract 8253.03; Cook County; Illinois","255600","17302",
"1400000US17031825304","Census Tract 8253.04; Cook County; Illinois","267200","16105",
"1400000US17031825400","Census Tract 8254; Cook County; Illinois","231500","19388",
"1400000US17031825501","Census Tract 8255.01; Cook County; Illinois","183300","14179",
"1400000US17031825503","Census Tract 8255.03; Cook County; Illinois","169800","39118",
"1400000US17031825504","Census Tract 8255.04; Cook County; Illinois","218600","11745",
"1400000US17031825505","Census Tract 8255.05; Cook County; Illinois","200400","10334",
"1400000US17031825600","Census Tract 8256; Cook County; Illinois","126800","25644",
"1400000US17031825700","Census Tract 8257; Cook County; Illinois","161300","25918",
"1400000US17031825801","Census Tract 8258.01; Cook County; Illinois","109000","82270",
"1400000US17031825802","Census Tract 8258.02; Cook County; Illinois","158200","19677",
"1400000US17031825803","Census Tract 8258.03; Cook County; Illinois","154400","11354",
"1400000US17031825900","Census Tract 8259; Cook County; Illinois","136700","39803",
"1400000US17031826000","Census Tract 8260; Cook County; Illinois","102400","26933",
"1400000US17031826100","Census Tract 8261; Cook County; Illinois","133700","38259",
"1400000US17031826201","Census Tract 8262.01; Cook County; Illinois","112200","89197",
"1400000US17031826202","Census Tract 8262.02; Cook County; Illinois","150600","11556",
"1400000US17031826301","Census Tract 8263.01; Cook County; Illinois","156200","8259",
"1400000US17031826303","Census Tract 8263.03; Cook County; Illinois","177700","25788",
"1400000US17031826304","Census Tract 8263.04; Cook County; Illinois","163000","7932",
"1400000US17031826401","Census Tract 8264.01; Cook County; Illinois","154300","13680",
"1400000US17031826402","Census Tract 8264.02; Cook County; Illinois","139100","11017",
"1400000US17031826500","Census Tract 8265; Cook County; Illinois","121100","12424",
"1400000US17031826600","Census Tract 8266; Cook County; Illinois","114000","21896",
"1400000US17031826700","Census Tract 8267; Cook County; Illinois","117100","35081",
"1400000US17031826800","Census Tract 8268; Cook County; Illinois","131600","46819",
"1400000US17031826901","Census Tract 8269.01; Cook County; Illinois","80100","14335",
"1400000US17031826902","Census Tract 8269.02; Cook County; Illinois","82500","15151",
"1400000US17031827000","Census Tract 8270; Cook County; Illinois","84100","14119",
"1400000US17031827100","Census Tract 8271; Cook County; Illinois","79500","71991",
"1400000US17031827200","Census Tract 8272; Cook County; Illinois","129400","31420",
"1400000US17031827300","Census Tract 8273; Cook County; Illinois","106200","27778",
"1400000US17031827400","Census Tract 8274; Cook County; Illinois","120200","72890",
"1400000US17031827500","Census Tract 8275; Cook County; Illinois","88000","16162",
"1400000US17031827600","Census Tract 8276; Cook County; Illinois","140200","26485",
"1400000US17031827700","Census Tract 8277; Cook County; Illinois","119600","12746",
"1400000US17031827801","Census Tract 8278.01; Cook County; Illinois","199200","23390",
"1400000US17031827802","Census Tract 8278.02; Cook County; Illinois","219200","12628",
"1400000US17031827804","Census Tract 8278.04; Cook County; Illinois","215600","18117",
"1400000US17031827805","Census Tract 8278.05; Cook County; Illinois","242500","22160",
"1400000US17031827901","Census Tract 8279.01; Cook County; Illinois","291700","29346",
"1400000US17031827902","Census Tract 8279.02; Cook County; Illinois","161600","10110",
"1400000US17031828000","Census Tract 8280; Cook County; Illinois","160800","19531",
"1400000US17031828100","Census Tract 8281; Cook County; Illinois","176500","15831",
"1400000US17031828201","Census Tract 8282.01; Cook County; Illinois","158700","15338",
"1400000US17031828202","Census Tract 8282.02; Cook County; Illinois","202900","27969",
"1400000US17031828300","Census Tract 8283; Cook County; Illinois","156000","13083",
"1400000US17031828401","Census Tract 8284.01; Cook County; Illinois","212000","18728",
"1400000US17031828402","Census Tract 8284.02; Cook County; Illinois","159300","26741",
"1400000US17031828503","Census Tract 8285.03; Cook County; Illinois","73100","18195",
"1400000US17031828504","Census Tract 8285.04; Cook County; Illinois","147200","32655",
"1400000US17031828505","Census Tract 8285.05; Cook County; Illinois","240800","20865",
"1400000US17031828507","Census Tract 8285.07; Cook County; Illinois","206500","30086",
"1400000US17031828508","Census Tract 8285.08; Cook County; Illinois","109300","89247",
"1400000US17031828601","Census Tract 8286.01; Cook County; Illinois","226100","16397",
"1400000US17031828602","Census Tract 8286.02; Cook County; Illinois","262900","25182",
"1400000US17031828701","Census Tract 8287.01; Cook County; Illinois","221300","11725",
"1400000US17031828702","Census Tract 8287.02; Cook County; Illinois","191900","15397",
"1400000US17031828801","Census Tract 8288.01; Cook County; Illinois","223200","20673",
"1400000US17031828802","Census Tract 8288.02; Cook County; Illinois","180700","27884",
"1400000US17031828900","Census Tract 8289; Cook County; Illinois","137900","33450",
"1400000US17031829000","Census Tract 8290; Cook County; Illinois","-","**",
"1400000US17031829100","Census Tract 8291; Cook County; Illinois","93200","36527",
"1400000US17031829200","Census Tract 8292; Cook County; Illinois","157500","23045",
"1400000US17031829301","Census Tract 8293.01; Cook County; Illinois","213700","35098",
"1400000US17031829302","Census Tract 8293.02; Cook County; Illinois","136800","34567",
"1400000US17031829401","Census Tract 8294.01; Cook County; Illinois","116700","46426",
"1400000US17031829402","Census Tract 8294.02; Cook County; Illinois","32400","9967",
"1400000US17031829500","Census Tract 8295; Cook County; Illinois","149300","25072",
"1400000US17031829600","Census Tract 8296; Cook County; Illinois","137200","28446",
"1400000US17031829700","Census Tract 8297; Cook County; Illinois","200100","50872",
"1400000US17031829800","Census Tract 8298; Cook County; Illinois","279200","37573",
"1400000US17031829902","Census Tract 8299.02; Cook County; Illinois","267500","79853",
"1400000US17031829903","Census Tract 8299.03; Cook County; Illinois","175400","43722",
"1400000US17031829904","Census Tract 8299.04; Cook County; Illinois","256700","18663",
"1400000US17031830001","Census Tract 8300.01; Cook County; Illinois","56100","6332",
"1400000US17031830003","Census Tract 8300.03; Cook County; Illinois","277800","30100",
"1400000US17031830004","Census Tract 8300.04; Cook County; Illinois","294800","22961",
"1400000US17031830005","Census Tract 8300.05; Cook County; Illinois","325300","28847",
"1400000US17031830006","Census Tract 8300.06; Cook County; Illinois","170800","17293",
"1400000US17031830007","Census Tract 8300.07; Cook County; Illinois","189900","19487",
"1400000US17031830008","Census Tract 8300.08; Cook County; Illinois","246500","16572",
"1400000US17031830100","Census Tract 8301; Cook County; Illinois","158900","8803",
"1400000US17031830201","Census Tract 8302.01; Cook County; Illinois","174900","54120",
"1400000US17031830202","Census Tract 8302.02; Cook County; Illinois","129900","42197",
"1400000US17031830300","Census Tract 8303; Cook County; Illinois","-","**",
"1400000US17031830400","Census Tract 8304; Cook County; Illinois","117300","11932",
"1400000US17031830500","Census Tract 8305; Cook County; Illinois","200200","26571",
"1400000US17031830600","Census Tract 8306; Cook County; Illinois","266200","28953",
"1400000US17031830700","Census Tract 8307; Cook County; Illinois","351200","30065",
"1400000US17031830800","Census Tract 8308; Cook County; Illinois","388100","168402",
"1400000US17031830900","Census Tract 8309; Cook County; Illinois","577200","55280",
"1400000US17031831000","Census Tract 8310; Cook County; Illinois","961200","180911",
"1400000US17031831100","Census Tract 8311; Cook County; Illinois","471400","76376",
"1400000US17031831200","Census Tract 8312; Cook County; Illinois","326400","29674",
"1400000US17031831300","Census Tract 8313; Cook County; Illinois","343200","105545",
"1400000US17031831400","Census Tract 8314; Cook County; Illinois","214100","78588",
"1400000US17031831500","Census Tract 8315; Cook County; Illinois","261000","24759",
"1400000US17031831600","Census Tract 8316; Cook County; Illinois","308700","50263",
"1400000US17031831700","Census Tract 8317; Cook County; Illinois","432300","65948",
"1400000US17031831800","Census Tract 8318; Cook County; Illinois","339300","32186",
"1400000US17031831900","Census Tract 8319; Cook County; Illinois","513400","99637",
"1400000US17031832000","Census Tract 8320; Cook County; Illinois","568200","82250",
"1400000US17031832100","Census Tract 8321; Cook County; Illinois","391200","92154",
"1400000US17031832200","Census Tract 8322; Cook County; Illinois","832200","76881",
"1400000US17031832300","Census Tract 8323; Cook County; Illinois","731400","144811",
"1400000US17031832400","Census Tract 8324; Cook County; Illinois","548200","130761",
"1400000US17031832500","Census Tract 8325; Cook County; Illinois","865900","73138",
"1400000US17031832600","Census Tract 8326; Cook County; Illinois","744800","94449",
"1400000US17031832900","Census Tract 8329; Cook County; Illinois","540200","95245",
"1400000US17031833000","Census Tract 8330; Cook County; Illinois","835200","114524",
"1400000US17031833100","Census Tract 8331; Cook County; Illinois","532500","92419",
"1400000US17031833300","Census Tract 8333; Cook County; Illinois","544400","54153",
"1400000US17031833900","Census Tract 8339; Cook County; Illinois","194600","70273",
"1400000US17031834000","Census Tract 8340; Cook County; Illinois","127900","39985",
"1400000US17031834200","Census Tract 8342; Cook County; Illinois","201800","120409",
"1400000US17031834300","Census Tract 8343; Cook County; Illinois","237300","17264",
"1400000US17031834400","Census Tract 8344; Cook County; Illinois","332900","85300",
"1400000US17031834500","Census Tract 8345; Cook County; Illinois","218300","194006",
"1400000US17031834600","Census Tract 8346; Cook County; Illinois","263600","27935",
"1400000US17031834700","Census Tract 8347; Cook County; Illinois","204500","94257",
"1400000US17031834800","Census Tract 8348; Cook County; Illinois","-","**",
"1400000US17031834900","Census Tract 8349; Cook County; Illinois","118900","31017",
"1400000US17031835000","Census Tract 8350; Cook County; Illinois","159800","76458",
"1400000US17031835100","Census Tract 8351; Cook County; Illinois","174400","63400",
"1400000US17031835200","Census Tract 8352; Cook County; Illinois","267800","30368",
"1400000US17031835500","Census Tract 8355; Cook County; Illinois","181700","61353",
"1400000US17031835600","Census Tract 8356; Cook County; Illinois","-","**",
"1400000US17031835800","Census Tract 8358; Cook County; Illinois","268500","34484",
"1400000US17031836000","Census Tract 8360; Cook County; Illinois","313700","86721",
"1400000US17031836100","Census Tract 8361; Cook County; Illinois","331500","104672",
"1400000US17031836200","Census Tract 8362; Cook County; Illinois","342600","102420",
"1400000US17031836300","Census Tract 8363; Cook County; Illinois","392200","91247",
"1400000US17031836400","Census Tract 8364; Cook County; Illinois","431300","136554",
"1400000US17031836500","Census Tract 8365; Cook County; Illinois","557800","210621",
"1400000US17031836600","Census Tract 8366; Cook County; Illinois","231100","76881",
"1400000US17031836700","Census Tract 8367; Cook County; Illinois","286700","72503",
"1400000US17031836800","Census Tract 8368; Cook County; Illinois","292600","101574",
"1400000US17031836900","Census Tract 8369; Cook County; Illinois","251100","169676",
"1400000US17031837000","Census Tract 8370; Cook County; Illinois","288200","69386",
"1400000US17031837100","Census Tract 8371; Cook County; Illinois","285800","80231",
"1400000US17031837300","Census Tract 8373; Cook County; Illinois","213100","32731",
"1400000US17031837400","Census Tract 8374; Cook County; Illinois","340500","108011",
"1400000US17031837800","Census Tract 8378; Cook County; Illinois","401300","132266",
"1400000US17031838000","Census Tract 8380; Cook County; Illinois","379500","112396",
"1400000US17031838100","Census Tract 8381; Cook County; Illinois","338600","112862",
"1400000US17031838200","Census Tract 8382; Cook County; Illinois","601400","78702",
"1400000US17031838300","Census Tract 8383; Cook County; Illinois","815500","726047",
"1400000US17031838600","Census Tract 8386; Cook County; Illinois","285100","70262",
"1400000US17031838700","Census Tract 8387; Cook County; Illinois","228200","38530",
"1400000US17031838800","Census Tract 8388; Cook County; Illinois","155500","29695",
"1400000US17031839000","Census Tract 8390; Cook County; Illinois","346200","72317",
"1400000US17031839100","Census Tract 8391; Cook County; Illinois","423300","51901",
"1400000US17031839200","Census Tract 8392; Cook County; Illinois","126300","31770",
"1400000US17031839500","Census Tract 8395; Cook County; Illinois","448600","51541",
"1400000US17031839600","Census Tract 8396; Cook County; Illinois","428200","144608",
"1400000US17031839700","Census Tract 8397; Cook County; Illinois","400600","55230",
"1400000US17031839800","Census Tract 8398; Cook County; Illinois","598800","74131",
"1400000US17031839900","Census Tract 8399; Cook County; Illinois","449600","108768",
"1400000US17031840000","Census Tract 8400; Cook County; Illinois","525600","62218",
"1400000US17031840100","Census Tract 8401; Cook County; Illinois","462300","57426",
"1400000US17031840200","Census Tract 8402; Cook County; Illinois","363900","23907",
"1400000US17031840300","Census Tract 8403; Cook County; Illinois","327100","31588",
"1400000US17031840400","Census Tract 8404; Cook County; Illinois","307600","42561",
"1400000US17031840700","Census Tract 8407; Cook County; Illinois","198800","98547",
"1400000US17031840800","Census Tract 8408; Cook County; Illinois","228300","20671",
"1400000US17031841000","Census Tract 8410; Cook County; Illinois","426800","41371",
"1400000US17031841100","Census Tract 8411; Cook County; Illinois","354600","37429",
"1400000US17031841200","Census Tract 8412; Cook County; Illinois","328300","120571",
"1400000US17031841300","Census Tract 8413; Cook County; Illinois","382000","109621",
"1400000US17031841500","Census Tract 8415; Cook County; Illinois","260900","112747",
"1400000US17031841700","Census Tract 8417; Cook County; Illinois","216200","14898",
"1400000US17031841800","Census Tract 8418; Cook County; Illinois","190100","26376",
"1400000US17031841900","Census Tract 8419; Cook County; Illinois","419900","44554",
"1400000US17031842000","Census Tract 8420; Cook County; Illinois","354200","119039",
"1400000US17031842100","Census Tract 8421; Cook County; Illinois","227900","13451",
"1400000US17031842200","Census Tract 8422; Cook County; Illinois","505900","114309",
"1400000US17031842300","Census Tract 8423; Cook County; Illinois","637400","75545",
"1400000US17031842400","Census Tract 8424; Cook County; Illinois","191600","48557",
"1400000US17031842500","Census Tract 8425; Cook County; Illinois","208300","84895",
"1400000US17031842600","Census Tract 8426; Cook County; Illinois","357100","26207",
"1400000US17031842800","Census Tract 8428; Cook County; Illinois","254300","50238",
"1400000US17031842900","Census Tract 8429; Cook County; Illinois","348600","21188",
"1400000US17031843000","Census Tract 8430; Cook County; Illinois","-","**",
"1400000US17031843100","Census Tract 8431; Cook County; Illinois","381600","153934",
"1400000US17031843200","Census Tract 8432; Cook County; Illinois","272700","43339",
"1400000US17031843300","Census Tract 8433; Cook County; Illinois","267200","86415",
"1400000US17031843400","Census Tract 8434; Cook County; Illinois","230600","198625",
"1400000US17031843500","Census Tract 8435; Cook County; Illinois","151300","68838",
"1400000US17031843600","Census Tract 8436; Cook County; Illinois","390000","103542",
"1400000US17031843700","Census Tract 8437; Cook County; Illinois","689400","106828",
"1400000US17031843800","Census Tract 8438; Cook County; Illinois","172200","113342",
"1400000US17031843900","Census Tract 8439; Cook County; Illinois","142300","119516",
"1400000US17031844600","Census Tract 8446; Cook County; Illinois","314700","71014",
"1400000US17031844700","Census Tract 8447; Cook County; Illinois","296400","52368",
"1400000US17031980000","Census Tract 9800; Cook County; Illinois","-","**",
"1400000US17031980100","Census Tract 9801; Cook County; Illinois","-","**",
"1400000US17031990000","Census Tract 9900; Cook County; Illinois","-","**",
